id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
17 Mar 15:00 2362937,Sharks,Fluxo,Ancient,drg,20-9,125.3,89.5%,1.83,rdnzao,18-12,104.7,84.2%,1.56,togs,16-7,82.7,94.7%,1.47,chay,17-11,77.2,89.5%,1.33,Gafolo,11-7,62.3,84.2%,1.10,felps,12-15,83.7,47.4%,0.87,vsm,9-17,54.2,57.9%,0.65,WOOD7,8-16,42.1,57.9%,0.64,history,9-17,40.7,57.9%,0.58,Lucaozy,5-17,55.5,47.4%,0.40,Nuke,Gafolo,23-15,94.7,69.6%,1.39,chay,18-18,91.4,65.2%,1.02,togs,11-15,57.5,65.2%,0.82,rdnzao,11-18,51.2,65.2%,0.65,drg,7-19,50.7,60.9%,0.52,felps,20-17,103.3,69.6%,1.57,Lucaozy,21-15,84.7,78.3%,1.36,vsm,19-14,84.8,82.6%,1.29,history,13-11,61.7,87.0%,1.17,WOOD7,12-13,58.7,65.2%,0.93,Mirage,Gafolo,22-17,79.8,83.3%,1.22,drg,17-18,63.8,73.3%,0.98,chay,22-23,72.9,56.7%,0.93,togs,17-24,72.9,66.7%,0.88,rdnzao,13-21,42.1,53.3%,0.69,Lucaozy,27-17,84.6,73.3%,1.35,felps,24-22,97.3,66.7%,1.25,history,18-15,64.5,76.7%,1.15,vsm,22-20,74.9,70.0%,1.09,WOOD7,11-17,46.1,70.0%,0.87
17 Mar 14:00 2362912,MOUZ NXT,HEET,Vertigo,Q-Q,21-21,61.5,67.6%,1.07,Chr1zN,22-25,72.8,61.8%,1.02,Jimpphat,20-25,86.3,61.8%,1.00,Nexius,21-24,70.4,61.8%,0.88,sl3nd,17-28,70.1,64.7%,0.78,Djoko,33-20,84.5,67.6%,1.38,Lucky,25-18,81.5,79.4%,1.20,Maka,27-19,75.7,64.7%,1.17,Ex3rcice,23-24,73.6,67.6%,1.07,HippoV,15-20,74.2,61.8%,0.91,Inferno,Chr1zN,24-17,92.5,70.8%,1.39,Jimpphat,21-15,93.3,83.3%,1.34,sl3nd,15-13,91.5,70.8%,1.21,Q-Q,16-12,77.3,83.3%,1.16,Nexius,14-15,46.8,66.7%,0.89,Djoko,30-18,123.3,75.0%,1.70,Maka,15-16,66.2,62.5%,0.99,Lucky,13-21,73.2,50.0%,0.68,HippoV,8-17,47.1,54.2%,0.61,Ex3rcice,6-19,45.8,45.8%,0.46,Ancient,Jimpphat,14-17,69.6,71.4%,0.98,Nexius,13-20,70.9,66.7%,0.85,Q-Q,10-18,58.9,47.6%,0.64,sl3nd,10-19,50.0,57.1%,0.56,Chr1zN,8-20,63.6,57.1%,0.53,Ex3rcice,24-12,126.7,90.5%,1.93,Maka,25-9,107.5,90.5%,1.75,Lucky,18-9,98.4,81.0%,1.46,HippoV,14-12,68.4,81.0%,1.03,Djoko,13-13,68.6,81.0%,1.02
17 Mar 01:30 2362754,CLG Red,Shimmer,Mirage,BiBiAhn,20-11,102.3,77.3%,1.59,GooseBreeder,16-9,80.9,81.8%,1.46,Kaoday,16-13,73.9,86.4%,1.24,uhKelsie,18-15,86.3,77.3%,1.22,madss,14-16,68.6,86.4%,1.16,empathy,19-17,93.9,72.7%,1.27,lisa,19-17,89.9,86.4%,1.24,abby,12-15,58.5,72.7%,0.75,vanessa,8-16,50.3,45.5%,0.51,Lx,6-19,55.7,63.6%,0.48,Overpass,Kaoday,29-17,104.9,76.7%,1.47,GooseBreeder,26-21,93.2,73.3%,1.30,madss,22-22,85.7,80.0%,1.21,BiBiAhn,21-18,71.9,76.7%,1.10,uhKelsie,16-23,67.8,73.3%,0.83,empathy,26-23,118.7,76.7%,1.49,vanessa,20-20,69.5,70.0%,1.05,Lx,24-26,71.4,63.3%,1.00,abby,19-24,74.3,56.7%,0.91,lisa,12-21,50.8,66.7%,0.69,Inferno,Kaoday,20-10,94.6,70.0%,1.55,BiBiAhn,16-10,94.0,85.0%,1.46,GooseBreeder,19-10,87.8,85.0%,1.45,madss,20-10,80.2,80.0%,1.36,uhKelsie,11-11,84.8,80.0%,1.08,Lx,13-17,87.2,70.0%,1.08,empathy,11-19,79.3,55.0%,0.77,lisa,13-18,67.0,35.0%,0.70,abby,10-17,42.9,45.0%,0.54,vanessa,4-16,39.7,45.0%,0.40
17 Mar 01:40 2362870,O PLANO,CARECAS,Nuke,piriaz1n,20-10,105.0,75.0%,1.70,decenty,16-10,94.8,75.0%,1.47,kNgV-,18-11,92.9,90.0%,1.47,shz,13-12,68.0,75.0%,1.17,Yangue,14-12,63.2,85.0%,1.14,zdr,15-18,81.3,70.0%,0.98,saadzin,14-14,67.7,65.0%,0.94,fokiu,12-16,78.5,60.0%,0.85,jz,8-17,52.6,35.0%,0.47,stormzyn,6-16,38.4,50.0%,0.42,Anubis,piriaz1n,20-19,86.2,70.8%,1.10,decenty,17-17,67.4,62.5%,1.02,shz,12-20,50.9,75.0%,0.77,kNgV-,11-20,70.0,58.3%,0.70,Yangue,7-19,39.5,50.0%,0.47,fokiu,26-12,100.9,87.5%,1.67,zdr,19-12,88.5,87.5%,1.32,jz,17-14,83.7,79.2%,1.28,stormzyn,14-16,87.6,79.2%,1.14,saadzin,19-13,59.0,83.3%,1.12,Mirage,kNgV-,27-18,92.3,70.0%,1.39,piriaz1n,25-18,88.0,76.7%,1.29,shz,25-18,89.7,73.3%,1.22,decenty,21-19,80.0,76.7%,1.14,Yangue,10-20,38.0,60.0%,0.65,fokiu,26-25,94.5,66.7%,1.22,jz,20-22,75.2,73.3%,0.97,zdr,19-21,73.8,56.7%,0.93,stormzyn,14-22,47.1,63.3%,0.72,saadzin,14-19,54.1,53.3%,0.70
17 Mar 01:30 2362755,Detonate SparX,Starfish,Ancient,Chowdzz,20-7,103.8,90.0%,1.79,Kionetta,22-9,100.6,95.0%,1.70,sapphire,19-10,85.9,90.0%,1.50,Bouchard,17-13,105.7,80.0%,1.37,Andrea,15-9,79.5,90.0%,1.36,kichu,18-17,80.8,70.0%,1.18,yoshiloo,7-19,51.5,70.0%,0.55,Moistened,7-18,52.4,50.0%,0.54,Tippy,9-19,60.4,45.0%,0.52,mchy,7-20,45.1,40.0%,0.44,Inferno,Bouchard,20-10,103.8,90.0%,1.76,Chowdzz,19-12,94.6,90.0%,1.63,sapphire,17-9,91.5,80.0%,1.60,Andrea,13-7,71.3,90.0%,1.36,Kionetta,12-8,64.9,85.0%,1.26,kichu,10-14,65.8,85.0%,0.84,mchy,12-16,62.0,60.0%,0.76,Tippy,13-16,64.5,70.0%,0.75,Moistened,7-18,52.5,60.0%,0.51,yoshiloo,4-17,40.5,45.0%,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 21:40 2362869,Sharks,Meta,Vertigo,togs,31-19,87.6,83.3%,1.49,rdnzao,24-24,71.8,75.0%,1.10,chay,27-22,74.6,63.9%,1.03,Gafolo,19-19,65.2,72.2%,0.99,drg,11-25,60.0,69.4%,0.73,CutzMeretz,30-24,86.2,63.9%,1.20,supLexN1,23-18,52.5,75.0%,1.05,Alisson,20-22,69.2,77.8%,1.03,dok,18-23,73.7,69.4%,1.03,abr,18-26,60.7,66.7%,0.80,Inferno,Gafolo,14-15,59.8,72.7%,1.04,chay,14-18,71.7,72.7%,0.94,rdnzao,13-18,71.2,68.2%,0.81,togs,12-16,51.6,59.1%,0.72,drg,9-20,59.9,59.1%,0.56,supLexN1,26-12,112.8,86.4%,1.87,CutzMeretz,23-15,115.6,86.4%,1.61,abr,15-11,62.5,86.4%,1.16,dok,11-13,68.2,68.2%,1.02,Alisson,11-13,44.9,72.7%,0.90,Ancient,togs,25-17,100.7,80.0%,1.51,rdnzao,21-15,87.0,80.0%,1.35,drg,16-14,60.3,80.0%,1.05,Gafolo,14-12,61.7,72.0%,1.04,chay,11-16,68.8,80.0%,0.91,abr,21-16,82.7,84.0%,1.29,supLexN1,13-15,57.6,68.0%,0.90,Alisson,16-19,67.3,64.0%,0.86,CutzMeretz,13-17,64.3,64.0%,0.77,dok,10-20,50.6,52.0%,0.60
16 Mar 22:30 2362750,MIBR fe,Parabellum fe,Nuke,ferzy,21-5,84.8,90.0%,1.68,REGIANE,17-8,107.0,95.0%,1.63,yodinha2k,19-7,92.7,85.0%,1.56,chjna,19-11,98.0,70.0%,1.50,khizha,8-8,43.2,65.0%,0.84,kati,12-16,68.5,45.0%,0.91,Cara de Banana,11-19,74.9,50.0%,0.76,Vii,5-16,37.8,55.0%,0.45,Jhessy,5-16,22.9,40.0%,0.39,xuliana,6-17,43.5,40.0%,0.35,Inferno,chjna,23-10,84.6,82.6%,1.59,ferzy,22-10,98.0,78.3%,1.57,yodinha2k,16-13,78.1,78.3%,1.26,REGIANE,11-13,57.6,78.3%,1.12,khizha,7-9,46.3,82.6%,0.98,kati,13-16,66.1,65.2%,0.86,xuliana,13-16,73.9,60.9%,0.81,Cara de Banana,10-16,53.5,65.2%,0.73,Vii,11-15,52.0,65.2%,0.73,Jhessy,8-16,39.4,60.9%,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 22:30 2362751,B4 fe,ENDGAME,Ancient,nani,23-15,110.0,86.4%,1.58,yungher,20-14,88.6,72.7%,1.37,goddess,16-14,91.2,63.6%,1.18,poppins,15-14,84.3,81.8%,1.11,julih,15-9,55.0,72.7%,1.08,Vi,16-19,98.4,63.6%,1.21,n4mie,15-18,61.4,81.8%,0.94,Sofiaxyz,14-17,60.7,72.7%,0.81,luhflickzz,11-20,71.3,50.0%,0.68,tata,10-16,58.0,50.0%,0.62,Nuke,yungher,22-8,118.8,85.0%,1.88,julih,16-9,83.3,80.0%,1.43,nani,15-9,81.8,85.0%,1.43,goddess,17-13,85.2,70.0%,1.30,poppins,12-10,61.3,65.0%,1.06,n4mie,16-16,70.2,75.0%,1.00,luhflickzz,8-15,39.3,65.0%,0.72,Vi,10-17,59.8,50.0%,0.62,Sofiaxyz,8-17,62.8,45.0%,0.57,tata,7-17,47.6,45.0%,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 20:50 2362876,HAVU,Nexus,Ancient,Aerial,30-13,124.0,96.0%,1.92,ottoNd,25-11,91.8,84.0%,1.61,xseveN,15-14,64.0,96.0%,1.21,Airax,12-19,64.3,60.0%,0.80,Banjo,11-17,52.8,72.0%,0.78,ragga,23-18,91.9,72.0%,1.17,adamS,13-18,61.7,80.0%,0.90,MoDo,12-18,52.6,72.0%,0.81,smekk-,12-21,74.3,64.0%,0.78,BTN,12-20,65.1,64.0%,0.75,Mirage,Aerial,33-29,84.4,68.3%,1.15,ottoNd,34-28,84.4,63.4%,1.13,xseveN,33-28,82.6,61.0%,1.11,Banjo,23-27,69.6,58.5%,0.89,Airax,14-24,47.3,56.1%,0.71,ragga,32-27,87.9,78.0%,1.29,MoDo,35-29,80.8,65.9%,1.14,adamS,27-25,77.5,82.9%,1.09,BTN,21-29,63.3,65.9%,0.80,smekk-,20-27,59.2,51.2%,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 19:30 2362220,Astralis,Natus Vincere,Ancient,Xyp9x,16-17,75.9,74.1%,1.06,device,17-19,67.8,70.4%,1.05,blameF,16-17,69.3,70.4%,1.04,gla1ve,11-19,55.5,74.1%,0.91,Buzz,15-21,51.6,70.4%,0.81,electroNic,23-16,103.6,77.8%,1.42,Perfecto,21-13,86.0,85.2%,1.33,b1t,19-19,75.0,81.5%,1.07,s1mple,14-15,55.4,77.8%,0.96,npl,15-15,50.9,74.1%,0.92,Overpass,Buzz,22-9,122.2,94.7%,1.90,gla1ve,16-6,83.9,84.2%,1.46,blameF,17-9,96.8,84.2%,1.43,device,13-8,80.7,84.2%,1.30,Xyp9x,14-6,76.0,78.9%,1.27,s1mple,10-15,58.0,47.4%,0.81,npl,10-17,67.3,36.8%,0.67,b1t,7-15,46.3,42.1%,0.52,Perfecto,8-18,43.0,36.8%,0.43,electroNic,3-17,48.5,36.8%,0.32,Inferno,device,20-20,78.3,67.9%,1.09,gla1ve,18-21,62.7,64.3%,0.97,blameF,17-18,63.8,64.3%,0.97,Buzz,16-21,56.4,67.9%,0.87,Xyp9x,10-23,50.5,64.3%,0.61,s1mple,33-17,108.8,71.4%,1.71,electroNic,24-17,102.5,78.6%,1.38,b1t,21-13,70.2,85.7%,1.20,npl,13-16,62.6,75.0%,0.95,Perfecto,12-18,51.4,71.4%,0.80
16 Mar 20:10 2362804,GamerLegion,Astralis Talent,Overpass,siuhy,27-19,91.4,66.7%,1.24,isak,19-19,74.5,80.0%,1.11,iM,24-23,81.8,76.7%,1.10,acoR,14-20,58.5,56.7%,0.78,Keoz,15-20,54.8,63.3%,0.75,Altekz,22-17,90.3,80.0%,1.29,Kristou,25-18,78.8,70.0%,1.18,br0,20-20,75.1,80.0%,1.11,Patti,19-21,61.4,76.7%,1.02,MistR,14-23,60.6,70.0%,0.81,Ancient,Keoz,32-28,77.6,73.2%,1.15,iM,31-33,85.9,63.4%,1.12,siuhy,28-31,71.8,68.3%,0.96,acoR,25-28,68.1,58.5%,0.89,isak,20-29,66.5,68.3%,0.83,Altekz,35-26,94.7,68.3%,1.37,br0,33-25,84.7,78.0%,1.25,MistR,34-28,77.8,75.6%,1.10,Kristou,21-28,61.0,63.4%,0.80,Patti,24-29,60.9,61.0%,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 19:00 2362907,RED Canids,ARCTIC,Anubis,t9rnay,24-13,108.5,84.0%,1.62,ckzao,22-16,94.4,68.0%,1.36,realz1n,20-12,78.3,80.0%,1.30,detr0ittJ,16-12,66.3,80.0%,1.29,danoco,21-19,88.4,80.0%,1.22,keiz,19-16,73.1,64.0%,1.13,ponter,17-20,85.5,60.0%,0.94,ninjaZ,13-22,74.6,60.0%,0.78,short,11-22,60.8,36.0%,0.60,MaLLby,12-23,43.2,56.0%,0.54,Ancient,t9rnay,26-18,98.3,77.8%,1.47,detr0ittJ,17-19,63.3,81.5%,1.03,danoco,17-22,76.6,70.4%,0.98,realz1n,14-19,67.1,48.1%,0.85,ckzao,12-24,60.9,63.0%,0.75,ponter,27-16,100.4,70.4%,1.35,keiz,17-11,61.1,77.8%,1.18,ninjaZ,19-18,84.8,70.4%,1.12,short,19-21,82.2,74.1%,1.05,MaLLby,17-22,60.4,63.0%,0.78,Nuke,t9rnay,21-17,89.2,89.3%,1.47,realz1n,21-14,80.4,78.6%,1.31,danoco,17-22,59.2,64.3%,0.84,detr0ittJ,12-16,45.4,64.3%,0.80,ckzao,11-22,47.8,71.4%,0.65,short,22-17,75.3,71.4%,1.26,MaLLby,23-18,102.6,78.6%,1.25,ponter,20-16,66.7,71.4%,1.03,keiz,13-15,52.1,71.4%,0.86,ninjaZ,13-18,50.9,67.9%,0.84
16 Mar 19:00 2362903,PROSPECTS,B8,Vertigo,FRANSSON,15-16,74.0,78.3%,1.06,hype,16-17,74.1,78.3%,1.03,bobeksde,15-19,68.7,60.9%,0.82,Ro1f,12-19,60.4,69.6%,0.72,spooke,8-20,47.8,52.2%,0.51,OWNER,27-13,127.0,87.0%,1.88,cptkurtka023,17-15,82.5,73.9%,1.28,r1nkle,20-17,86.9,78.3%,1.21,amster,12-12,59.8,78.3%,1.14,alex666,15-9,65.7,78.3%,1.13,Inferno,spooke,40-26,113.1,82.4%,1.65,hype,31-22,85.6,76.5%,1.28,bobeksde,26-23,82.6,76.5%,1.17,Ro1f,17-23,60.4,79.4%,0.87,FRANSSON,15-25,64.2,64.7%,0.76,OWNER,25-27,89.1,73.5%,1.13,r1nkle,26-21,80.0,73.5%,1.13,alex666,28-28,77.2,82.4%,1.09,amster,20-24,64.6,64.7%,0.95,cptkurtka023,19-29,67.6,73.5%,0.86,Ancient,hype,23-17,83.2,60.0%,1.28,FRANSSON,19-21,84.6,88.0%,1.06,bobeksde,17-19,72.1,72.0%,1.02,spooke,10-20,62.2,52.0%,0.66,Ro1f,9-19,47.7,56.0%,0.55,OWNER,29-13,114.0,80.0%,1.82,r1nkle,19-12,88.7,68.0%,1.37,cptkurtka023,20-15,88.7,80.0%,1.33,alex666,16-21,74.4,72.0%,0.86,amster,12-17,50.6,76.0%,0.80
16 Mar 19:30 2362219,Liquid,ATK,Mirage,oSee,27-14,95.8,78.6%,1.56,YEKINDAR,22-19,94.4,75.0%,1.32,NAF,22-15,87.0,78.6%,1.31,nitr0,15-18,60.2,71.4%,0.87,EliGE,13-19,55.6,71.4%,0.82,Swisher,25-21,99.1,71.4%,1.33,CacaNito,25-19,90.0,64.3%,1.21,djay,13-20,64.0,64.3%,0.74,b0denmaster,11-19,42.5,64.3%,0.69,MisteM,11-20,47.0,50.0%,0.59,Overpass,EliGE,17-13,93.3,78.3%,1.38,oSee,18-12,74.4,82.6%,1.35,nitr0,17-9,77.9,73.9%,1.28,NAF,16-14,66.9,65.2%,1.16,YEKINDAR,14-10,58.5,78.3%,1.15,Swisher,21-14,82.6,65.2%,1.16,djay,12-14,60.1,65.2%,0.87,b0denmaster,12-16,60.2,65.2%,0.83,CacaNito,8-20,59.7,39.1%,0.54,MisteM,5-18,36.8,56.5%,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 19:30 2362747,9 Pandas Fearless,GUILD,Mirage,Elizabeth,23-17,88.1,85.2%,1.32,t4tty,19-17,84.8,74.1%,1.19,Victoria,18-15,70.3,85.2%,1.16,Ksu,20-15,79.9,70.4%,1.14,f6tal,15-17,65.0,70.4%,0.88,Minnie,21-20,81.1,74.1%,1.23,Ann4,20-18,74.4,74.1%,1.07,Nea,17-17,67.5,70.4%,0.97,pullox,14-19,50.5,55.6%,0.72,KiKi,8-21,63.7,63.0%,0.72,Vertigo,t4tty,26-17,78.6,78.6%,1.43,f6tal,26-20,97.8,75.0%,1.38,Ksu,21-17,84.9,78.6%,1.24,Elizabeth,18-18,90.7,89.3%,1.21,Victoria,19-18,73.8,53.6%,1.09,Minnie,25-20,84.5,64.3%,1.19,KiKi,20-21,73.4,60.7%,1.03,Nea,16-20,76.6,67.9%,0.89,pullox,16-25,67.4,67.9%,0.82,Ann4,13-24,54.8,35.7%,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 19:30 2362745,Flames Shieldmaidens,G2 Oya,Nuke,Zygimage,16-18,70.6,64.0%,1.01,aiM,16-19,77.4,60.0%,0.98,ramziiN,16-17,70.4,76.0%,0.89,Emerald,12-18,60.3,76.0%,0.84,josefine,14-20,67.7,56.0%,0.83,zAAz,29-12,106.3,80.0%,1.71,juliano,21-17,84.6,80.0%,1.28,manka,19-15,83.7,60.0%,1.23,kyossa,13-15,62.9,76.0%,1.04,kr4sy,10-16,51.7,84.0%,0.87,Vertigo,aiM,19-17,80.2,68.0%,1.07,Zygimage,12-18,60.6,68.0%,0.88,ramziiN,18-19,82.6,56.0%,0.88,Emerald,16-22,70.3,60.0%,0.84,josefine,8-20,44.1,60.0%,0.67,kr4sy,23-12,92.2,80.0%,1.42,manka,19-17,105.0,68.0%,1.32,juliano,19-13,70.8,84.0%,1.28,zAAz,18-18,77.6,76.0%,1.06,kyossa,17-13,71.6,72.0%,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 19:30 2362889,MOUZ NXT,MASONIC,Inferno,Jimpphat,25-15,95.6,81.5%,1.38,Chr1zN,22-20,86.6,77.8%,1.21,Nexius,19-17,74.6,77.8%,1.13,sl3nd,18-18,71.6,66.7%,1.07,Q-Q,13-13,54.2,77.8%,1.00,Anlelele,17-18,63.5,74.1%,1.07,notaN,16-19,72.0,74.1%,1.06,Tauson,23-23,82.0,66.7%,1.05,J3nsyy,16-17,65.4,74.1%,0.99,fr0slev,11-20,66.6,70.4%,0.82,Vertigo,Nexius,22-13,124.9,83.3%,1.99,Jimpphat,17-7,82.6,83.3%,1.55,Q-Q,14-6,80.9,94.4%,1.53,Chr1zN,14-10,75.5,88.9%,1.37,sl3nd,10-9,72.0,83.3%,1.27,J3nsyy,14-14,87.7,66.7%,1.05,notaN,15-14,82.3,61.1%,0.92,fr0slev,8-15,58.2,55.6%,0.56,Anlelele,3-17,49.5,61.1%,0.45,Tauson,5-17,43.2,44.4%,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 Mar 18:00 2362868,FUSION,Paquetá,Inferno,naz,23-12,85.7,74.1%,1.40,guidimon,20-19,90.9,70.4%,1.15,KUN,18-17,72.9,74.1%,1.14,peqexino,16-16,67.1,74.1%,1.02,christo,12-15,45.6,74.1%,0.88,yel,23-18,99.9,59.3%,1.37,DeStiNy,17-19,81.1,77.8%,1.05,nython,14-15,52.6,74.1%,0.91,ALLE,12-18,55.1,63.0%,0.77,venomzera,13-20,49.8,51.9%,0.67,Overpass,guidimon,17-18,91.2,66.7%,1.10,naz,10-16,64.0,57.1%,0.78,peqexino,13-16,65.8,71.4%,0.77,christo,8-16,50.8,71.4%,0.64,KUN,8-18,47.2,47.6%,0.41,venomzera,24-16,107.0,76.2%,1.71,nython,19-6,87.5,85.7%,1.66,DeStiNy,17-13,86.3,76.2%,1.47,yel,11-9,61.6,85.7%,1.09,ALLE,12-12,64.6,81.0%,1.06,Nuke,peqexino,30-19,91.9,78.6%,1.46,christo,17-18,71.8,78.6%,1.03,guidimon,19-23,75.4,71.4%,0.92,naz,14-20,61.0,64.3%,0.84,KUN,16-23,65.8,67.9%,0.74,nython,28-16,97.2,85.7%,1.50,DeStiNy,26-18,92.8,82.1%,1.32,venomzera,19-22,69.0,67.9%,0.98,ALLE,16-20,72.7,64.3%,0.96,yel,14-20,63.1,82.1%,0.95
16 Mar 19:30 2362746,BIG EQUIPA,Astralis fe,Anubis,D7,27-13,116.7,84.6%,1.77,Zana,26-14,86.4,88.5%,1.66,JennyR,22-13,87.5,80.8%,1.46,josi,12-14,51.0,73.1%,0.99,Aida,10-15,56.0,65.4%,0.81,Joanana,19-18,69.7,53.8%,0.98,kezziwow,17-20,65.5,53.8%,0.76,ManeschijnX,10-22,71.3,65.4%,0.73,aurora,12-19,45.8,57.7%,0.64,spike,11-18,45.6,50.0%,0.63,Ancient,D7,25-13,119.4,86.4%,1.88,Zana,22-12,92.9,86.4%,1.46,JennyR,16-9,85.4,81.8%,1.37,josi,17-12,87.3,81.8%,1.34,Aida,13-14,55.1,77.3%,0.88,kezziwow,18-16,85.6,72.7%,1.17,ManeschijnX,15-17,79.8,68.2%,1.08,Joanana,12-21,69.0,63.6%,0.74,spike,9-19,37.7,63.6%,0.53,aurora,6-20,48.4,40.9%,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
