id,team_1,team_2,map_1,team_1_map_1_player_1,team_1_map_1_player_1_kd,team_1_map_1_player_1_adr,team_1_map_1_player_1_kast,team_1_map_1_player_1_rating,team_1_map_1_player_2,team_1_map_1_player_2_kd,team_1_map_1_player_2_adr,team_1_map_1_player_2_kast,team_1_map_1_player_2_rating,team_1_map_1_player_3,team_1_map_1_player_3_kd,team_1_map_1_player_3_adr,team_1_map_1_player_3_kast,team_1_map_1_player_3_rating,team_1_map_1_player_4,team_1_map_1_player_4_kd,team_1_map_1_player_4_adr,team_1_map_1_player_4_kast,team_1_map_1_player_4_rating,team_1_map_1_player_5,team_1_map_1_player_5_kd,team_1_map_1_player_5_adr,team_1_map_1_player_5_kast,team_1_map_1_player_5_rating,team_2_map_1_player_1,team_2_map_1_player_1_kd,team_2_map_1_player_1_adr,team_2_map_1_player_1_kast,team_2_map_1_player_1_rating,team_2_map_1_player_2,team_2_map_1_player_2_kd,team_2_map_1_player_2_adr,team_2_map_1_player_2_kast,team_2_map_1_player_2_rating,team_2_map_1_player_3,team_2_map_1_player_3_kd,team_2_map_1_player_3_adr,team_2_map_1_player_3_kast,team_2_map_1_player_3_rating,team_2_map_1_player_4,team_2_map_1_player_4_kd,team_2_map_1_player_4_adr,team_2_map_1_player_4_kast,team_2_map_1_player_4_rating,team_2_map_1_player_5,team_2_map_1_player_5_kd,team_2_map_1_player_5_adr,team_2_map_1_player_5_kast,team_2_map_1_player_5_rating,map_2,team_1_map_2_player_1,team_1_map_2_player_1_kd,team_1_map_2_player_1_adr,team_1_map_2_player_1_kast,team_1_map_2_player_1_rating,team_1_map_2_player_2,team_1_map_2_player_2_kd,team_1_map_2_player_2_adr,team_1_map_2_player_2_kast,team_1_map_2_player_2_rating,team_1_map_2_player_3,team_1_map_2_player_3_kd,team_1_map_2_player_3_adr,team_1_map_2_player_3_kast,team_1_map_2_player_3_rating,team_1_map_2_player_4,team_1_map_2_player_4_kd,team_1_map_2_player_4_adr,team_1_map_2_player_4_kast,team_1_map_2_player_4_rating,team_1_map_2_player_5,team_1_map_2_player_5_kd,team_1_map_2_player_5_adr,team_1_map_2_player_5_kast,team_1_map_2_player_5_rating,team_2_map_2_player_1,team_2_map_2_player_1_kd,team_2_map_2_player_1_adr,team_2_map_2_player_1_kast,team_2_map_2_player_1_rating,team_2_map_2_player_2,team_2_map_2_player_2_kd,team_2_map_2_player_2_adr,team_2_map_2_player_2_kast,team_2_map_2_player_2_rating,team_2_map_2_player_3,team_2_map_2_player_3_kd,team_2_map_2_player_3_adr,team_2_map_2_player_3_kast,team_2_map_2_player_3_rating,team_2_map_2_player_4,team_2_map_2_player_4_kd,team_2_map_2_player_4_adr,team_2_map_2_player_4_kast,team_2_map_2_player_4_rating,team_2_map_2_player_5,team_2_map_2_player_5_kd,team_2_map_2_player_5_adr,team_2_map_2_player_5_kast,team_2_map_2_player_5_rating,map_3,team_1_map_3_player_1,team_1_map_3_player_1_kd,team_1_map_3_player_1_adr,team_1_map_3_player_1_kast,team_1_map_3_player_1_rating,team_1_map_3_player_2,team_1_map_3_player_2_kd,team_1_map_3_player_2_adr,team_1_map_3_player_2_kast,team_1_map_3_player_2_rating,team_1_map_3_player_3,team_1_map_3_player_3_kd,team_1_map_3_player_3_adr,team_1_map_3_player_3_kast,team_1_map_3_player_3_rating,team_1_map_3_player_4,team_1_map_3_player_4_kd,team_1_map_3_player_4_adr,team_1_map_3_player_4_kast,team_1_map_3_player_4_rating,team_1_map_3_player_5,team_1_map_3_player_5_kd,team_1_map_3_player_5_adr,team_1_map_3_player_5_kast,team_1_map_3_player_5_rating,team_2_map_3_player_1,team_2_map_3_player_1_kd,team_2_map_3_player_1_adr,team_2_map_3_player_1_kast,team_2_map_3_player_1_rating,team_2_map_3_player_2,team_2_map_3_player_2_kd,team_2_map_3_player_2_adr,team_2_map_3_player_2_kast,team_2_map_3_player_2_rating,team_2_map_3_player_3,team_2_map_3_player_3_kd,team_2_map_3_player_3_adr,team_2_map_3_player_3_kast,team_2_map_3_player_3_rating,team_2_map_3_player_4,team_2_map_3_player_4_kd,team_2_map_3_player_4_adr,team_2_map_3_player_4_kast,team_2_map_3_player_4_rating,team_2_map_3_player_5,team_2_map_3_player_5_kd,team_2_map_3_player_5_adr,team_2_map_3_player_5_kast,team_2_map_3_player_5_rating
13 Apr 01:30 2363599,ex-CLG Red,byte,Overpass,BiBiAhn,26-9,131.4,100.0%,2.13,GooseBreeder,20-7,95.8,85.0%,1.69,uhKelsie,16-9,89.1,80.0%,1.47,Kaoday,19-11,83.5,75.0%,1.45,madss,11-10,72.8,90.0%,1.19,Rice,13-17,75.9,50.0%,0.84,kalecat,14-20,74.9,60.0%,0.82,sunnypp,4-18,43.1,55.0%,0.45,bMAX,8-19,42.5,35.0%,0.44,Alleb,7-19,39.0,45.0%,0.43,Inferno,BiBiAhn,29-11,129.9,86.4%,1.94,GooseBreeder,19-13,90.6,95.5%,1.54,Kaoday,16-11,81.5,81.8%,1.37,madss,16-13,69.5,81.8%,1.35,uhKelsie,12-11,57.6,77.3%,1.07,sunnypp,12-15,71.5,68.2%,0.92,bMAX,15-20,70.5,59.1%,0.77,Rice,11-17,50.3,77.3%,0.70,kalecat,12-19,65.9,50.0%,0.66,Alleb,9-21,54.3,50.0%,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 01:30 2363602,Starfish,EG Gold,Ancient,Moistened,14-17,70.0,55.0%,0.96,Tippy,10-18,60.5,55.0%,0.70,yoshiloo,7-19,65.2,55.0%,0.55,kichu,7-19,46.2,35.0%,0.36,mchy,6-19,44.9,35.0%,0.36,7licious,26-10,135.7,85.0%,2.04,garden,19-9,100.8,85.0%,1.68,m1lky,20-9,99.6,80.0%,1.61,PiggyKiki,16-7,65.1,80.0%,1.24,Jesscas,11-9,69.3,95.0%,1.18,Inferno,Tippy,13-18,77.1,54.5%,0.86,Moistened,10-17,60.8,68.2%,0.73,kichu,12-17,60.3,54.5%,0.69,yoshiloo,9-18,47.9,68.2%,0.61,mchy,12-19,53.9,45.5%,0.60,m1lky,32-13,163.5,86.4%,2.49,PiggyKiki,19-10,85.9,86.4%,1.47,7licious,16-11,67.2,81.8%,1.24,Jesscas,15-11,68.6,77.3%,1.18,garden,7-12,53.4,81.8%,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13 Apr 00:00 2363679,Detonate,Take Flyte,Mirage,freshie,23-13,101.8,82.6%,1.55,brett,25-14,87.7,78.3%,1.45,SLIGHT,21-11,81.6,82.6%,1.35,Cryptic,16-15,103.8,78.3%,1.26,micro,11-13,55.7,87.0%,1.00,nicx,19-19,85.8,78.3%,1.20,xCAPE,4-7,22.0,78.3%,0.94,Nifty,14-21,79.3,56.5%,0.76,Wolffe,10-19,49.9,60.9%,0.75,Umar,12-18,53.0,56.5%,0.74,Inferno,SLIGHT,28-12,84.5,85.7%,1.53,Cryptic,25-19,91.7,82.1%,1.44,brett,17-19,87.9,82.1%,1.17,micro,19-18,79.6,78.6%,1.15,freshie,15-21,66.6,67.9%,0.84,xCAPE,22-19,101.7,78.6%,1.33,Umar,20-22,70.7,67.9%,0.99,nicx,16-20,56.1,67.9%,0.80,Nifty,15-23,57.6,57.1%,0.77,Wolffe,15-21,63.5,53.6%,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 22:30 2363598,ENDGAME,Black Dragons fe,Ancient,n4mie,12-16,74.9,47.1%,0.85,Vi,13-17,84.2,58.8%,0.83,Sofiaxyz,8-15,56.0,58.8%,0.69,tata,5-15,45.5,41.2%,0.48,luhflickzz,5-16,47.9,35.3%,0.42,Babs,25-7,136.3,88.2%,2.17,cAmyy,16-4,89.0,100.0%,1.71,annaEX,16-10,107.2,88.2%,1.58,s1non,14-10,81.4,76.5%,1.18,Le,8-12,60.3,88.2%,0.92,Overpass,tata,23-23,84.4,71.4%,1.13,Sofiaxyz,24-21,76.1,60.0%,1.03,n4mie,26-27,79.9,68.6%,1.03,luhflickzz,23-23,61.1,68.6%,0.90,Vi,18-27,67.1,57.1%,0.77,annaEX,33-21,106.1,80.0%,1.53,Babs,29-23,84.2,71.4%,1.22,cAmyy,25-23,72.3,57.1%,1.06,s1non,16-20,53.0,68.6%,0.81,Le,17-28,66.7,68.6%,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 22:30 2363597,W7M fe,MIBR fe,Overpass,hera,12-14,66.1,57.9%,0.81,ujliana,10-16,55.3,73.7%,0.75,brunakiller,10-17,60.9,47.4%,0.59,mari,7-18,57.5,47.4%,0.48,Samys,5-18,48.2,31.6%,0.47,chjna,25-15,147.3,89.5%,1.93,yodinha2k,20-7,89.9,84.2%,1.76,khizha,15-9,86.1,94.7%,1.34,REGIANE,11-6,60.6,84.2%,1.25,ferzy,12-7,58.3,89.5%,1.17,Inferno,ujliana,13-17,58.4,45.5%,0.76,hera,12-15,65.1,59.1%,0.73,mari,11-18,69.6,50.0%,0.64,brunakiller,11-20,63.5,50.0%,0.63,Samys,7-18,47.3,45.5%,0.48,ferzy,21-8,90.9,86.4%,1.59,chjna,19-14,110.7,72.7%,1.51,khizha,18-10,77.4,72.7%,1.38,REGIANE,15-11,78.8,86.4%,1.38,yodinha2k,14-12,68.2,77.3%,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 22:30 2363596,B4 fe,LRV fe,Overpass,yungher,29-7,173.5,94.1%,2.77,nani,20-7,121.4,94.1%,1.88,goddess,14-6,68.0,94.1%,1.37,poppins,10-10,86.5,94.1%,1.17,julih,10-5,43.9,88.2%,1.07,lulitenz,9-17,59.4,41.2%,0.65,BunnyAzul,8-17,64.6,70.6%,0.59,Luulu4k,6-17,55.2,52.9%,0.54,valulu,7-16,39.9,41.2%,0.40,maru,5-17,40.4,41.2%,0.32,Inferno,julih,24-13,108.7,76.9%,1.69,goddess,27-17,93.8,73.1%,1.37,nani,21-17,80.5,88.5%,1.30,yungher,12-13,56.9,69.2%,0.96,poppins,11-16,51.1,76.9%,0.90,Luulu4k,18-18,70.0,80.8%,1.16,lulitenz,21-20,85.3,69.2%,1.11,BunnyAzul,15-17,67.9,57.7%,0.83,valulu,15-21,57.0,61.5%,0.83,maru,6-20,42.2,57.7%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 21:30 2363664,9z,Fluxo,Nuke,dav1deuS,21-17,101.5,87.5%,1.46,dgt,19-10,78.1,83.3%,1.35,max,15-15,89.4,75.0%,1.16,try,17-13,66.2,66.7%,1.07,buda,15-15,60.2,70.8%,1.01,vsm,23-17,95.1,75.0%,1.24,history,16-20,79.2,70.8%,1.04,Lucaozy,15-16,64.5,75.0%,0.91,felps,8-16,44.6,54.2%,0.63,WOOD7,8-18,37.2,50.0%,0.46,Mirage,max,21-13,114.9,80.0%,1.74,dav1deuS,20-9,101.1,90.0%,1.70,buda,18-8,88.4,95.0%,1.47,dgt,17-6,79.2,80.0%,1.43,try,10-11,47.6,75.0%,0.89,vsm,14-18,73.3,60.0%,0.83,felps,10-18,68.8,55.0%,0.68,WOOD7,7-16,51.5,60.0%,0.66,Lucaozy,10-17,52.4,55.0%,0.63,history,6-17,43.2,55.0%,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 19:45 2363666,MASONIC,JANO,Mirage,Anlelele,27-20,87.3,75.0%,1.30,J3nsyy,31-22,86.7,80.6%,1.29,Tauson,28-19,74.5,69.4%,1.21,fr0slev,21-26,71.5,66.7%,0.90,sirah,20-26,59.9,66.7%,0.87,allu,25-25,78.4,69.4%,1.06,sLowi,24-27,83.0,50.0%,1.04,ZOREE,21-24,54.4,75.0%,0.90,Sm1llee,22-26,63.6,61.1%,0.86,Alxc,19-25,69.1,61.1%,0.84,Inferno,J3nsyy,23-16,92.6,75.0%,1.29,Tauson,24-19,80.7,78.6%,1.27,sirah,17-20,63.0,71.4%,0.89,Anlelele,12-23,58.3,60.7%,0.76,fr0slev,14-21,57.7,57.1%,0.70,ZOREE,21-14,68.5,71.4%,1.21,allu,21-17,80.2,78.6%,1.21,sLowi,21-22,88.6,71.4%,1.12,Sm1llee,21-21,87.8,60.7%,1.05,Alxc,14-16,57.5,75.0%,0.93,Ancient,Anlelele,16-8,95.2,94.4%,1.68,sirah,18-9,96.6,77.8%,1.62,Tauson,17-10,95.6,88.9%,1.58,J3nsyy,15-7,78.7,83.3%,1.42,fr0slev,13-11,86.2,83.3%,1.22,sLowi,13-18,110.4,50.0%,0.89,ZOREE,9-16,56.7,61.1%,0.62,allu,11-15,50.2,27.8%,0.62,Alxc,7-16,46.4,50.0%,0.49,Sm1llee,4-14,41.9,44.4%,0.39
12 Apr 21:30 2363663,00NATION,INTZ,Nuke,coldzera,22-7,119.9,89.5%,2.00,dumau,24-7,100.4,89.5%,1.80,latto,15-8,111.8,89.5%,1.64,nqz,14-6,72.0,94.7%,1.40,n9xtz,8-8,50.0,68.4%,0.92,w1,11-17,67.9,36.8%,0.75,lub,6-16,53.2,47.4%,0.54,Leomonster,6-17,42.0,47.4%,0.51,BobZ,7-16,34.5,42.1%,0.48,desh,6-17,36.9,47.4%,0.34,Inferno,latto,24-5,143.2,100.0%,2.44,nqz,16-4,81.5,88.2%,1.60,dumau,17-8,106.6,76.5%,1.54,n9xtz,13-5,77.6,94.1%,1.54,coldzera,13-7,81.9,94.1%,1.43,desh,9-17,65.2,52.9%,0.58,Leomonster,7-17,46.8,41.2%,0.49,w1,7-16,51.0,47.1%,0.42,BobZ,4-16,40.5,29.4%,0.29,lub,2-17,22.1,35.3%,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 19:30 2363595,GUILD,G2 Oya,Mirage,Nea,18-18,83.0,54.5%,1.00,pullox,13-20,66.3,50.0%,0.75,KiKi,8-19,48.0,72.7%,0.74,Ann4,12-19,63.5,45.5%,0.67,Minnie,12-21,66.1,50.0%,0.62,kyossa,30-9,98.1,86.4%,1.83,manka,22-10,98.6,90.9%,1.80,juliano,20-16,115.3,72.7%,1.44,kr4sy,13-14,76.0,86.4%,1.12,zAAz,12-14,66.9,68.2%,0.94,Nuke,Ann4,24-12,78.3,76.9%,1.38,pullox,20-19,91.3,73.1%,1.29,Minnie,21-17,89.8,69.2%,1.18,KiKi,17-15,68.5,69.2%,1.01,Nea,10-15,51.9,65.4%,0.72,kyossa,18-16,79.5,73.1%,1.15,zAAz,14-19,72.4,69.2%,0.97,manka,16-19,76.7,69.2%,0.96,kr4sy,14-18,65.6,61.5%,0.83,juliano,16-20,55.9,50.0%,0.82,Inferno,KiKi,18-17,87.8,81.5%,1.26,Ann4,20-15,78.3,63.0%,1.23,pullox,20-15,74.1,77.8%,1.17,Minnie,16-19,68.6,77.8%,1.08,Nea,20-18,64.9,63.0%,0.96,zAAz,20-20,86.9,74.1%,1.17,kr4sy,19-19,71.7,74.1%,1.00,manka,15-20,57.8,70.4%,0.87,juliano,15-19,71.4,63.0%,0.85,kyossa,14-19,58.4,66.7%,0.82
12 Apr 19:00 2363622,AGO,ESCA,Nuke,tomiko,31-14,95.7,74.1%,1.68,Enzo,18-13,93.2,81.5%,1.35,maaryy,18-17,71.1,70.4%,1.07,darchevile,20-18,88.3,66.7%,1.04,asran,12-15,45.4,70.4%,0.92,Flayy,21-18,86.8,70.4%,1.09,ex1st,19-20,73.2,74.1%,1.00,bajmi,15-19,72.0,63.0%,0.89,Majster,15-22,62.4,59.3%,0.71,Klameczka,7-20,46.1,48.1%,0.57,Ancient,maaryy,24-19,84.4,73.3%,1.25,asran,25-22,85.8,73.3%,1.19,tomiko,23-25,78.7,70.0%,1.07,darchevile,15-23,77.7,70.0%,0.88,Enzo,13-22,47.4,56.7%,0.62,bajmi,27-20,85.9,80.0%,1.34,Flayy,25-17,79.1,73.3%,1.25,Majster,22-20,86.0,76.7%,1.13,Klameczka,18-25,79.3,80.0%,0.99,ex1st,18-19,59.5,66.7%,0.86,Vertigo,maaryy,21-19,79.2,74.1%,1.21,darchevile,21-18,78.5,66.7%,1.20,asran,19-19,89.4,74.1%,1.17,Enzo,20-16,67.3,70.4%,1.08,tomiko,17-20,78.3,59.3%,1.05,bajmi,25-16,87.9,77.8%,1.29,ex1st,22-22,94.5,77.8%,1.21,Majster,20-20,89.8,74.1%,1.01,Flayy,13-19,56.8,70.4%,0.81,Klameczka,12-21,62.6,63.0%,0.68
12 Apr 19:00 2363606,Falcons,B8,Nuke,bodyy,25-20,96.1,70.0%,1.28,NBK-,19-18,70.7,70.0%,1.01,kennyS,20-19,58.1,83.3%,0.98,misutaaa,17-20,64.0,66.7%,0.92,Python,18-24,72.0,60.0%,0.88,cptkurtka023,28-24,109.6,66.7%,1.39,r1nkle,23-22,83.0,76.7%,1.18,alex666,21-18,80.9,70.0%,1.10,OWNER,14-19,49.4,56.7%,0.77,amster,13-16,39.7,63.3%,0.74,Overpass,bodyy,21-10,111.2,75.0%,1.68,NBK-,19-12,99.8,80.0%,1.65,misutaaa,16-10,85.8,80.0%,1.45,Python,13-10,79.1,85.0%,1.22,kennyS,9-10,42.1,75.0%,0.99,r1nkle,10-15,77.5,70.0%,0.87,OWNER,14-15,73.4,55.0%,0.81,amster,10-14,64.3,55.0%,0.72,alex666,11-17,54.5,75.0%,0.71,cptkurtka023,6-18,42.5,35.0%,0.33,Ancient,Python,29-14,88.2,88.9%,1.50,misutaaa,20-18,76.3,85.2%,1.18,bodyy,18-19,82.6,63.0%,1.09,NBK-,20-19,84.2,70.4%,1.07,kennyS,15-17,68.6,66.7%,0.99,cptkurtka023,24-22,96.9,66.7%,1.32,amster,17-19,68.1,66.7%,0.92,alex666,16-21,74.5,59.3%,0.87,r1nkle,13-19,56.0,59.3%,0.78,OWNER,15-22,59.6,55.6%,0.72
12 Apr 19:30 2363594,NIP Impact,BIG EQUIPA,Vertigo,Qiyarah,17-17,83.7,80.8%,1.13,ASTRA,19-17,69.4,73.1%,1.05,jenkon,15-22,80.5,69.2%,0.86,Nayomy,13-19,59.3,61.5%,0.70,pauliiee,11-18,43.5,61.5%,0.69,Aida,26-17,106.5,80.8%,1.51,JennyR,20-15,82.5,80.8%,1.40,josi,14-13,68.5,69.2%,1.18,Zana,17-13,67.8,76.9%,1.18,D7,16-17,64.4,76.9%,0.97,Overpass,ASTRA,20-18,83.0,69.6%,1.17,pauliiee,15-17,73.1,73.9%,0.97,Nayomy,12-18,53.2,60.9%,0.75,Qiyarah,5-17,43.5,52.2%,0.52,jenkon,8-20,46.4,52.2%,0.50,D7,22-14,107.5,73.9%,1.45,JennyR,19-12,91.5,91.3%,1.39,Aida,18-13,81.7,69.6%,1.24,josi,14-11,58.6,87.0%,1.24,Zana,16-11,64.7,69.6%,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 19:30 2363592,Spirit fe,Aces,Mirage,suns1de,12-15,61.8,44.4%,0.79,Jammie,8-18,52.3,50.0%,0.68,Moraltis,8-17,66.2,44.4%,0.66,Tynka,6-16,57.0,33.3%,0.53,xia,4-16,40.6,33.3%,0.30,Xenia,21-7,119.8,88.9%,1.81,Potya,17-5,87.6,77.8%,1.52,miLo,18-10,93.9,83.3%,1.47,Missy,16-9,77.9,61.1%,1.24,Waldee,10-7,77.7,94.4%,1.23,Anubis,suns1de,26-20,87.5,76.9%,1.25,Jammie,20-19,95.2,61.5%,1.17,Tynka,19-20,72.6,80.8%,1.05,xia,12-18,54.1,65.4%,0.77,Moraltis,11-22,56.6,57.7%,0.67,Potya,25-16,95.7,76.9%,1.54,miLo,20-18,92.9,84.6%,1.32,Waldee,21-18,94.4,73.1%,1.24,Xenia,19-18,64.7,69.2%,1.06,Missy,13-18,65.3,61.5%,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 19:30 2363593,9 Pandas Fearless,VP.Angels,Anubis,Victoria,27-10,114.4,76.9%,1.83,Elizabeth,20-15,89.0,76.9%,1.18,Ksu,15-19,68.0,61.5%,0.92,f6tal,17-19,71.6,57.7%,0.89,t4tty,14-20,56.3,50.0%,0.71,Katherine,22-17,83.0,65.4%,1.21,meo,21-20,86.0,61.5%,1.09,Margo,14-19,74.0,65.4%,0.96,ayaka,13-18,63.1,65.4%,0.85,uulis,12-19,51.5,65.4%,0.69,Overpass,f6tal,21-9,77.4,87.5%,1.56,Ksu,21-18,111.2,87.5%,1.55,Elizabeth,21-12,83.6,70.8%,1.32,t4tty,22-19,100.2,83.3%,1.32,Victoria,11-10,56.9,83.3%,1.14,ayaka,15-21,74.4,75.0%,0.88,meo,17-19,67.5,54.2%,0.85,Katherine,11-18,70.0,54.2%,0.75,uulis,16-21,62.1,62.5%,0.73,Margo,9-18,54.8,54.2%,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 19:30 2363591,NAVI Javelins,Flames Shieldmaidens,Inferno,vicu,23-10,103.3,95.2%,1.75,Angelka,19-6,92.6,100.0%,1.65,Hanka,17-12,102.6,85.7%,1.47,LETi,15-8,69.7,85.7%,1.23,Liina,16-13,72.7,71.4%,1.13,aiM,15-19,84.8,76.2%,1.00,ramziiN,10-17,56.3,52.4%,0.76,josefine,9-19,54.2,66.7%,0.61,Zygimage,9-19,49.2,57.1%,0.54,Emerald,6-16,35.0,57.1%,0.52,Ancient,vicu,28-11,113.6,82.6%,1.91,Hanka,21-13,85.4,78.3%,1.46,Angelka,16-13,85.7,73.9%,1.31,LETi,15-13,72.9,73.9%,1.17,Liina,14-14,71.3,78.3%,1.12,aiM,17-18,87.3,69.6%,0.95,ramziiN,13-19,60.0,69.6%,0.76,josefine,12-19,59.5,65.2%,0.74,Zygimage,9-20,62.8,69.6%,0.67,Emerald,13-19,60.5,52.2%,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 19:30 2363590,Nigma Galaxy,Astralis fe,Mirage,tory,24-10,105.5,81.8%,1.72,twenty3,18-8,93.8,95.5%,1.52,Kat,19-11,91.9,86.4%,1.51,vilga,16-10,71.6,86.4%,1.28,ANa,13-10,64.7,81.8%,1.13,kezziwow,15-16,78.4,40.9%,0.90,aurora,9-19,60.0,50.0%,0.64,Joanana,9-19,52.0,54.5%,0.63,ManeschijnX,10-17,42.3,50.0%,0.63,spike,6-19,36.2,40.9%,0.41,Vertigo,Kat,27-12,118.9,84.6%,1.78,twenty3,23-15,97.4,92.3%,1.46,ANa,21-13,75.1,88.5%,1.36,tory,20-12,78.8,92.3%,1.34,vilga,18-15,67.8,88.5%,1.24,Joanana,20-21,76.7,76.9%,1.11,kezziwow,14-23,69.1,57.7%,0.87,ManeschijnX,17-21,72.1,53.8%,0.79,spike,11-22,55.1,53.8%,0.60,aurora,5-22,27.9,42.3%,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 16:35 2363665,PGE Turow,Cryptova,Anubis,gRuChA,13-18,85.0,59.1%,0.88,kadziu,16-20,66.0,59.1%,0.83,b1elany,14-19,69.6,72.7%,0.83,darko,9-19,61.3,50.0%,0.63,ultimate,8-17,42.4,45.5%,0.60,bery,22-10,112.6,77.3%,1.65,PR,23-11,94.4,81.8%,1.52,Darber,23-14,92.8,68.2%,1.52,zyored,16-13,74.9,86.4%,1.24,MAXX,8-12,62.1,68.2%,0.83,Vertigo,gRuChA,23-11,120.8,85.0%,1.90,darko,19-9,104.3,100.0%,1.72,b1elany,18-8,97.3,95.0%,1.71,ultimate,15-11,77.5,80.0%,1.23,kadziu,12-9,51.8,85.0%,1.09,MAXX,10-16,66.8,65.0%,0.79,Darber,10-18,61.8,50.0%,0.63,bery,10-17,53.2,60.0%,0.59,zyored,8-19,54.6,60.0%,0.55,PR,9-17,49.0,50.0%,0.51,Ancient,b1elany,20-21,98.2,77.8%,1.17,gRuChA,22-17,79.8,70.4%,1.15,ultimate,20-15,67.6,74.1%,1.11,darko,18-18,80.3,74.1%,1.08,kadziu,18-16,70.3,74.1%,1.05,bery,23-17,84.7,63.0%,1.28,Darber,18-22,75.4,66.7%,1.06,PR,16-20,75.7,63.0%,0.94,MAXX,13-17,57.3,70.4%,0.85,zyored,16-23,69.3,59.3%,0.72
12 Apr 16:30 2363186,9INE,Vitality,Vertigo,KEi,25-19,94.0,74.1%,1.43,hades,22-14,76.7,77.8%,1.28,Kylar,20-18,92.4,70.4%,1.17,Goofy,15-16,65.1,70.4%,0.94,mynio,16-18,65.9,66.7%,0.90,Magisk,28-17,101.7,74.1%,1.52,ZywOo,27-22,104.0,70.4%,1.37,Spinx,15-22,66.5,51.9%,0.70,dupreeh,8-18,54.9,59.3%,0.65,apEX,7-19,35.8,44.4%,0.52,Anubis,hades,21-11,75.4,85.2%,1.38,Kylar,24-17,86.9,77.8%,1.29,mynio,15-14,62.0,74.1%,1.13,Goofy,16-16,63.2,77.8%,1.05,KEi,14-20,57.9,74.1%,0.79,Spinx,18-15,74.1,63.0%,1.05,ZywOo,18-21,83.3,59.3%,0.94,apEX,12-16,57.1,70.4%,0.92,dupreeh,15-18,59.3,55.6%,0.89,Magisk,14-21,63.2,74.1%,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 Apr 16:00 2363621,Singularity,PACT,Nuke,virtuoso,27-19,112.7,76.0%,1.51,POLO,20-7,73.0,92.0%,1.48,Qlocuu,17-13,77.0,84.0%,1.23,nestee,18-14,85.1,76.0%,1.22,freo,12-17,56.6,64.0%,0.76,mouz,18-20,67.1,68.0%,0.98,SZPERO,18-19,82.6,64.0%,0.98,EXUS,17-21,79.0,60.0%,0.93,MINISE,8-17,52.2,60.0%,0.68,discoStar,9-19,40.0,52.0%,0.56,Vertigo,nestee,19-10,113.0,95.0%,1.82,virtuoso,17-5,79.5,95.0%,1.63,Qlocuu,18-12,109.0,80.0%,1.61,POLO,18-10,84.0,75.0%,1.53,freo,10-10,53.5,75.0%,1.03,mouz,15-16,91.7,60.0%,1.00,discoStar,13-15,56.5,60.0%,0.79,SZPERO,8-16,42.9,55.0%,0.47,EXUS,7-18,48.9,30.0%,0.40,MINISE,4-17,46.0,45.0%,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
